image_url,flickr_url,latitude,longitude,,,,,,,,,,,,,,,
https://live.staticflickr.com/65535/52706443049_5723afbb27_b.jpg,https://www.flickr.com/photos/97585109@N00/52706443049,36.100833,-115.17301,,,,,,,,,,,,,,,
https://live.staticflickr.com/65535/52706609673_e122db2c28_b.jpg,https://www.flickr.com/photos/90365553@N08/52706609673,46.287965,-72.689689,,,,,,,,,,,,,,,
https://live.staticflickr.com/65535/52635193391_744176ce0b_b.jpg,https://www.flickr.com/photos/10336659@N04/52635193391,25.782731,-80.130331,,,,,,,,,,,,,,,
https://live.staticflickr.com/65535/52619549517_bc78b41934_b.jpg,https://www.flickr.com/photos/10336659@N04/52619549517,25.78399,-80.13005,,,,,,,,,,,,,,,
https://live.staticflickr.com/65535/52584474475_8cb06dda9c_b.jpg,https://www.flickr.com/photos/10336659@N04/52584474475,25.781034,-80.130457,,,,,,,,,,,,,,,
https://live.staticflickr.com/65535/52558934473_cc188f599f_b.jpg,https://www.flickr.com/photos/10336659@N04/52558934473,25.780879,-80.130693,,,,,,,,,,,,,,,
https://live.staticflickr.com/65535/52557983244_de0a24ebf3_b.jpg,https://www.flickr.com/photos/10336659@N04/52557983244,25.785439,-80.129792,,,,,,,,,,,,,,,
https://live.staticflickr.com/65535/52542458790_a7c24a6ec5_b.jpg,https://www.flickr.com/photos/10336659@N04/52542458790,25.778242,-80.130608,,,,,,,,,,,,,,,
https://live.staticflickr.com/65535/52494203542_f1290d29e6_b.jpg,https://www.flickr.com/photos/10336659@N04/52494203542,25.777437,-80.131426,,,,,,,,,,,,,,,
https://live.staticflickr.com/65535/52483038818_8a589715de_b.jpg,https://www.flickr.com/photos/10336659@N04/52483038818,25.781958,-80.13046,,,,,,,,,,,,,,,
https://live.staticflickr.com/65535/52482646799_698d361fef_b.jpg,https://www.flickr.com/photos/10336659@N04/52482646799,25.778422,-80.130374,,,,,,,,,,,,,,,
https://live.staticflickr.com/65535/52476624046_81889348a2_b.jpg,https://www.flickr.com/photos/45867871@N05/52476624046,40.747712,-73.941121,,,,,,,,,,,,,,,
https://live.staticflickr.com/65535/52376481787_712cfedc97_b.jpg,https://www.flickr.com/photos/36385235@N08/52376481787,32.679761,-117.180695,,,,,,,,,,,,,,,
https://live.staticflickr.com/65535/52266923182_fa7a23d446_b.jpg,https://www.flickr.com/photos/45867871@N05/52266923182,40.746696,-73.941271,,,,,,,,,,,,,,,
https://live.staticflickr.com/65535/52247459437_cb569162f0_b.jpg,https://www.flickr.com/photos/57621754@N08/52247459437,40.312096,-75.130155,,,,,,,,,,,,,,,
https://live.staticflickr.com/65535/52226997345_ac5f79c040_b.jpg,https://www.flickr.com/photos/142995416@N07/52226997345,40.757611,-73.956205,,,,,,,,,,,,,,,
https://live.staticflickr.com/65535/52170967204_be6eddaa48_b.jpg,https://www.flickr.com/photos/7202153@N03/52170967204,36.133767,-109.470498,,,,,,,,,,,,,,,
https://live.staticflickr.com/65535/52050661312_9b3b4b9e64_b.jpg,https://www.flickr.com/photos/20905078@N04/52050661312,39.699716,-78.187401,,,,,,,,,,,,,,,
https://live.staticflickr.com/65535/52048924080_8d4d5e41e3_b.jpg,https://www.flickr.com/photos/97708873@N00/52048924080,29.4403,-98.477856,,,,,,,,,,,,,,,
https://live.staticflickr.com/65535/52024184004_ca36a68e54_b.jpg,https://www.flickr.com/photos/79752057@N00/52024184004,43.704444,-79.38844,,,,,,,,,,,,,,,
https://live.staticflickr.com/65535/52019861290_ddb7e38b05_b.jpg,https://www.flickr.com/photos/20905078@N04/52019861290,40.339626,-78.927873,,,,,,,,,,,,,,,
https://live.staticflickr.com/65535/52005786644_58b9bd508d_b.jpg,https://www.flickr.com/photos/97585109@N00/52005786644,36.106953,-115.172166,,,,,,,,,,,,,,,
https://live.staticflickr.com/65535/52000760623_9cf1086547_b.jpg,https://www.flickr.com/photos/36686497@N05/52000760623,43.650405,-79.388559,,,,,,,,,,,,,,,
https://live.staticflickr.com/65535/51995444483_7df7b5e64a_b.jpg,https://www.flickr.com/photos/36686497@N05/51995444483,43.658511,-79.400446,,,,,,,,,,,,,,,
https://live.staticflickr.com/65535/51955292042_e74b1f5a70_b.jpg,https://www.flickr.com/photos/24044636@N00/51955292042,38.896318,-77.05023,,,,,,,,,,,,,,,
https://live.staticflickr.com/65535/51928542939_0405694038_b.jpg,https://www.flickr.com/photos/42797557@N04/51928542939,39.413645,-76.462129,,,,,,,,,,,,,,,
https://live.staticflickr.com/65535/51902623872_3f9b804993_b.jpg,https://www.flickr.com/photos/90365553@N08/51902623872,47.011308,-70.831282,,,,,,,,,,,,,,,
https://live.staticflickr.com/65535/51886192138_3d27f4c562_b.jpg,https://www.flickr.com/photos/76519553@N08/51886192138,43.221067,-74.10054,,,,,,,,,,,,,,,
https://live.staticflickr.com/65535/51881410921_d94db40a25_b.jpg,https://www.flickr.com/photos/12376670@N07/51881410921,43.666366,-110.665304,,,,,,,,,,,,,,,
https://live.staticflickr.com/65535/51776894744_1d86a78027_b.jpg,https://www.flickr.com/photos/126251698@N03/51776894744,26.121466,-80.142351,,,,,,,,,,,,,,,
https://live.staticflickr.com/65535/51773153221_c507661d8e_b.jpg,https://www.flickr.com/photos/11200205@N02/51773153221,43.364447,-80.977016,,,,,,,,,,,,,,,
https://live.staticflickr.com/65535/51745418598_599b7c74bd_b.jpg,https://www.flickr.com/photos/97708873@N00/51745418598,29.425219,-98.49097,,,,,,,,,,,,,,,
https://live.staticflickr.com/65535/51740969747_02f0a93ec7_b.jpg,https://www.flickr.com/photos/42786185@N06/51740969747,29.893787,-81.290373,,,,,,,,,,,,,,,
https://live.staticflickr.com/65535/51638084774_7a78a4dfe8_b.jpg,https://www.flickr.com/photos/142995416@N07/51638084774,40.768524,-73.982748,,,,,,,,,,,,,,,
https://live.staticflickr.com/65535/51501707130_05b7b47753_b.jpg,https://www.flickr.com/photos/90365553@N08/51501707130,46.450347,-73.000206,,,,,,,,,,,,,,,
https://live.staticflickr.com/65535/51444054063_13dc32933d_b.jpg,https://www.flickr.com/photos/11200205@N02/51444054063,43.686828,-79.761171,,,,,,,,,,,,,,,
https://live.staticflickr.com/65535/51334892864_90c43d1bcf_b.jpg,https://www.flickr.com/photos/54785709@N08/51334892864,29.895124,-81.311224,,,,,,,,,,,,,,,
https://live.staticflickr.com/65535/51177862350_23e0f02274_b.jpg,https://www.flickr.com/photos/128369733@N04/51177862350,25.710048,-80.256392,,,,,,,,,,,,,,,
https://live.staticflickr.com/65535/51119700095_f664cbb0da_b.jpg,https://www.flickr.com/photos/7156765@N05/51119700095,39.744766,-104.991577,,,,,,,,,,,,,,,
https://live.staticflickr.com/65535/51095309759_69647fb0ed_b.jpg,https://www.flickr.com/photos/49191827@N00/51095309759,33.240912,-115.519255,,,,,,,,,,,,,,,
https://live.staticflickr.com/65535/51022516971_de32e57aac_b.jpg,https://www.flickr.com/photos/25445283@N00/51022516971,38.101291,-84.495581,,,,,,,,,,,,,,,
https://live.staticflickr.com/65535/50835482222_66f9eb4640_b.jpg,https://www.flickr.com/photos/143502056@N04/50835482222,40.753661,-73.984884,,,,,,,,,,,,,,,
https://live.staticflickr.com/65535/50819427077_ca74dbc7ec_b.jpg,https://www.flickr.com/photos/53019927@N05/50819427077,34.742511,-86.506122,,,,,,,,,,,,,,,
https://live.staticflickr.com/65535/50807280967_1786578a3f_b.jpg,https://www.flickr.com/photos/143502056@N04/50807280967,40.712288,-74.005494,,,,,,,,,,,,,,,
https://live.staticflickr.com/65535/50668824012_a5cbd859bd_b.jpg,https://www.flickr.com/photos/20905078@N04/50668824012,39.318553,-76.553721,,,,,,,,,,,,,,,
https://live.staticflickr.com/65535/50602234483_bfce28242e_b.jpg,https://www.flickr.com/photos/20286982@N07/50602234483,38.900869,-106.880815,,,,,,,,,,,,,,,
https://live.staticflickr.com/65535/50518460516_36930998c7_b.jpg,https://www.flickr.com/photos/108491399@N08/50518460516,40.790066,-76.557539,,,,,,,,,,,,,,,
https://live.staticflickr.com/65535/50432845392_64537c40be_b.jpg,https://www.flickr.com/photos/128369733@N04/50432845392,25.721259,-80.248464,,,,,,,,,,,,,,,
https://live.staticflickr.com/65535/50314026957_3056153a96_b.jpg,https://www.flickr.com/photos/76519553@N08/50314026957,42.82651,-74.270238,,,,,,,,,,,,,,,
https://live.staticflickr.com/65535/50274067423_1e51e213b6_b.jpg,https://www.flickr.com/photos/143502056@N04/50274067423,40.759057,-73.981279,,,,,,,,,,,,,,,
https://live.staticflickr.com/65535/50263494522_15621870d5_b.jpg,https://www.flickr.com/photos/20905078@N04/50263494522,39.303138,-76.608792,,,,,,,,,,,,,,,
https://live.staticflickr.com/65535/50254693091_527446caa9_b.jpg,https://www.flickr.com/photos/43164076@N06/50254693091,36.714858,-78.495705,,,,,,,,,,,,,,,
https://live.staticflickr.com/65535/50192315826_b208f65580_b.jpg,https://www.flickr.com/photos/90257252@N07/50192315826,28.527734,-81.377148,,,,,,,,,,,,,,,
https://live.staticflickr.com/65535/50124901602_3ece6b440e_b.jpg,https://www.flickr.com/photos/42786185@N06/50124901602,29.887936,-81.286243,,,,,,,,,,,,,,,
https://live.staticflickr.com/65535/50105076052_25f50c19e8_b.jpg,https://www.flickr.com/photos/42786185@N06/50105076052,29.888253,-81.286135,,,,,,,,,,,,,,,
https://live.staticflickr.com/65535/51048979203_988f9f91bf_b.jpg,https://www.flickr.com/photos/36686497@N05/51048979203,43.665481,-79.497134,,,,,,,,,,,,,,,
https://live.staticflickr.com/65535/51005681978_19992182a5_b.jpg,https://www.flickr.com/photos/36686497@N05/51005681978,43.64165,-79.4298,,,,,,,,,,,,,,,
https://live.staticflickr.com/65535/51002150616_574471f7fd_b.jpg,https://www.flickr.com/photos/36686497@N05/51002150616,43.684384,-79.415316,,,,,,,,,,,,,,,
https://live.staticflickr.com/65535/50994903462_6ac7100124_b.jpg,https://www.flickr.com/photos/36686497@N05/50994903462,43.642123,-79.430068,,,,,,,,,,,,,,,
https://live.staticflickr.com/65535/50989722967_8fdcae4ccd_b.jpg,https://www.flickr.com/photos/36686497@N05/50989722967,43.639111,-79.427622,,,,,,,,,,,,,,,
https://live.staticflickr.com/65535/50981089338_f0ea61160e_b.jpg,https://www.flickr.com/photos/33554580@N00/50981089338,40.74659,-73.985989,,,,,,,,,,,,,,,
https://live.staticflickr.com/65535/50895132511_87fedb708a_b.jpg,https://www.flickr.com/photos/37961256@N08/50895132511,41.936381,-87.729799,,,,,,,,,,,,,,,
https://live.staticflickr.com/65535/50875978941_76fd0b624b_b.jpg,https://www.flickr.com/photos/49191827@N00/50875978941,34.047201,-118.227857,,,,,,,,,,,,,,,
https://live.staticflickr.com/65535/50818988428_74d3c4e104_b.jpg,https://www.flickr.com/photos/76519553@N08/50818988428,42.81102,-73.939694,,,,,,,,,,,,,,,
https://live.staticflickr.com/65535/50819165142_4aa7e72dce_b.jpg,https://www.flickr.com/photos/76519553@N08/50819165142,42.81638,-73.943073,,,,,,,,,,,,,,,
https://live.staticflickr.com/65535/50812956486_fc8d96e52c_b.jpg,https://www.flickr.com/photos/76519553@N08/50812956486,42.81782,-73.949114,,,,,,,,,,,,,,,
https://live.staticflickr.com/65535/50812946222_63d01f6d59_b.jpg,https://www.flickr.com/photos/76519553@N08/50812946222,42.817623,-73.945809,,,,,,,,,,,,,,,
https://live.staticflickr.com/65535/50805709711_7a448e87b6_b.jpg,https://www.flickr.com/photos/76519553@N08/50805709711,42.817175,-73.945841,,,,,,,,,,,,,,,
https://live.staticflickr.com/65535/50801777326_8503579cdd_b.jpg,https://www.flickr.com/photos/76519553@N08/50801777326,42.819134,-73.942344,,,,,,,,,,,,,,,
https://live.staticflickr.com/65535/50792651157_b612abeac3_b.jpg,https://www.flickr.com/photos/36686497@N05/50792651157,43.642741,-79.426378,,,,,,,,,,,,,,,
https://live.staticflickr.com/65535/50748659683_c394e587a5_b.jpg,https://www.flickr.com/photos/76519553@N08/50748659683,42.813287,-73.94774,,,,,,,,,,,,,,,
https://live.staticflickr.com/65535/50744910083_61211feb5c_b.jpg,https://www.flickr.com/photos/76519553@N08/50744910083,42.818111,-73.945798,,,,,,,,,,,,,,,
https://live.staticflickr.com/65535/50737728011_9442dc7fa5_b.jpg,https://www.flickr.com/photos/76519553@N08/50737728011,42.813877,-73.940048,,,,,,,,,,,,,,,
https://live.staticflickr.com/65535/50708303282_d7e75bf18f_b.jpg,https://www.flickr.com/photos/76519553@N08/50708303282,42.812138,-73.940927,,,,,,,,,,,,,,,
https://live.staticflickr.com/65535/50674648012_7ac3b9eaf5_b.jpg,https://www.flickr.com/photos/36686497@N05/50674648012,43.651177,-79.412119,,,,,,,,,,,,,,,
https://live.staticflickr.com/65535/50658362251_e635042590_b.jpg,https://www.flickr.com/photos/36686497@N05/50658362251,43.623566,-79.502069,,,,,,,,,,,,,,,
https://live.staticflickr.com/65535/50629364107_b8940f1d62_b.jpg,https://www.flickr.com/photos/36686497@N05/50629364107,43.651984,-79.408128,,,,,,,,,,,,,,,
https://live.staticflickr.com/65535/50605938476_7aa27f25e7_b.jpg,https://www.flickr.com/photos/37961256@N08/50605938476,41.876276,-87.632886,,,,,,,,,,,,,,,
https://live.staticflickr.com/65535/50578538282_f0f5d366eb_b.jpg,https://www.flickr.com/photos/76519553@N08/50578538282,42.815435,-73.947687,,,,,,,,,,,,,,,
https://live.staticflickr.com/65535/50578382411_0abb0498d9_b.jpg,https://www.flickr.com/photos/76519553@N08/50578382411,42.815412,-73.947676,,,,,,,,,,,,,,,
https://live.staticflickr.com/65535/50558200983_0e2645699d_b.jpg,https://www.flickr.com/photos/36686497@N05/50558200983,43.592922,-79.540253,,,,,,,,,,,,,,,
https://live.staticflickr.com/65535/50554758913_73b38c743b_b.jpg,https://www.flickr.com/photos/36686497@N05/50554758913,43.592619,-79.54109,,,,,,,,,,,,,,,
https://live.staticflickr.com/65535/50513932626_1f961455bd_b.jpg,https://www.flickr.com/photos/36686497@N05/50513932626,43.662463,-79.383516,,,,,,,,,,,,,,,
https://live.staticflickr.com/65535/50496657991_fc432b1e43_b.jpg,https://www.flickr.com/photos/36686497@N05/50496657991,43.661578,-79.387378,,,,,,,,,,,,,,,
https://live.staticflickr.com/65535/50492656756_eded2a4756_b.jpg,https://www.flickr.com/photos/36686497@N05/50492656756,43.657289,-79.405338,,,,,,,,,,,,,,,
https://live.staticflickr.com/65535/50486438546_cae71bb415_b.jpg,https://www.flickr.com/photos/36686497@N05/50486438546,43.651487,-79.438555,,,,,,,,,,,,,,,
https://live.staticflickr.com/65535/50425255481_2161906826_b.jpg,https://www.flickr.com/photos/36686497@N05/50425255481,43.654732,-79.401154,,,,,,,,,,,,,,,
https://live.staticflickr.com/65535/50412853751_55ef073417_b.jpg,https://www.flickr.com/photos/36686497@N05/50412853751,43.681538,-79.427096,,,,,,,,,,,,,,,
https://live.staticflickr.com/65535/50396739411_fa6ff07e88_b.jpg,https://www.flickr.com/photos/36686497@N05/50396739411,43.641685,-79.429382,,,,,,,,,,,,,,,
https://live.staticflickr.com/65535/50344224261_1ed19d6fbe_b.jpg,https://www.flickr.com/photos/36686497@N05/50344224261,43.639993,-79.4404,,,,,,,,,,,,,,,
https://live.staticflickr.com/65535/50280845177_b259fe33fc_b.jpg,https://www.flickr.com/photos/76519553@N08/50280845177,42.807447,-73.941142,,,,,,,,,,,,,,,
https://live.staticflickr.com/65535/50243128076_51798b86df_b.jpg,https://www.flickr.com/photos/76519553@N08/50243128076,42.811513,-73.940144,,,,,,,,,,,,,,,
https://live.staticflickr.com/65535/50180819788_7f842c3f96_b.jpg,https://www.flickr.com/photos/76519553@N08/50180819788,42.816026,-73.945959,,,,,,,,,,,,,,,
https://live.staticflickr.com/65535/50153878762_de1b8ca0e9_b.jpg,https://www.flickr.com/photos/76519553@N08/50153878762,42.81501,-73.941775,,,,,,,,,,,,,,,
https://live.staticflickr.com/65535/50006368783_bf163775f7_b.jpg,https://www.flickr.com/photos/36686497@N05/50006368783,43.647415,-79.351061,,,,,,,,,,,,,,,
https://live.staticflickr.com/65535/49875666678_25e98066c5_b.jpg,https://www.flickr.com/photos/36686497@N05/49875666678,43.646472,-79.419693,,,,,,,,,,,,,,,
https://live.staticflickr.com/65535/49802867341_3c23056138_b.jpg,https://www.flickr.com/photos/76519553@N08/49802867341,42.817634,-73.94921,,,,,,,,,,,,,,,
https://live.staticflickr.com/65535/49779271952_c2faedf1d5_b.jpg,https://www.flickr.com/photos/49191827@N00/49779271952,34.043858,-118.25469,,,,,,,,,,,,,,,
https://live.staticflickr.com/65535/49264885063_5d56dd1acd_b.jpg,https://www.flickr.com/photos/150927924@N02/49264885063,41.882733,-87.623201,,,,,,,,,,,,,,,
https://live.staticflickr.com/65535/49115816011_8e617c72cb_b.jpg,https://www.flickr.com/photos/25582125@N04/49115816011,40.74255,-73.995842,,,,,,,,,,,,,,,
https://live.staticflickr.com/65535/48951589901_f024511b41_b.jpg,https://www.flickr.com/photos/33554580@N00/48951589901,40.737283,-73.990731,,,,,,,,,,,,,,,
https://live.staticflickr.com/65535/48917734126_f126183278_b.jpg,https://www.flickr.com/photos/25582125@N04/48917734126,40.753441,-74.000925,,,,,,,,,,,,,,,
https://live.staticflickr.com/65535/48857976802_abbcdcfda3_b.jpg,https://www.flickr.com/photos/127976860@N04/48857976802,25.761856,-80.189638,,,,,,,,,,,,,,,
https://live.staticflickr.com/65535/48708680368_ecc0b653cf_b.jpg,https://www.flickr.com/photos/76519553@N08/48708680368,41.353919,-72.096115,,,,,,,,,,,,,,,
https://live.staticflickr.com/65535/48694924928_8710648716_b.jpg,https://www.flickr.com/photos/76519553@N08/48694924928,41.353543,-72.094388,,,,,,,,,,,,,,,
https://live.staticflickr.com/65535/48647281916_c3aa0242e0_b.jpg,https://www.flickr.com/photos/41658249@N02/48647281916,41.703327,-71.156142,,,,,,,,,,,,,,,
https://live.staticflickr.com/65535/48646992167_1aaf0370ae_b.jpg,https://www.flickr.com/photos/33554580@N00/48646992167,40.712524,-74.007983,,,,,,,,,,,,,,,
https://live.staticflickr.com/65535/47801102021_aa868ebce1_b.jpg,https://www.flickr.com/photos/25582125@N04/47801102021,40.74818,-74.008628,,,,,,,,,,,,,,,
https://live.staticflickr.com/65535/33647447768_3413ae11be_b.jpg,https://www.flickr.com/photos/76519553@N08/33647447768,42.813822,-73.940112,,,,,,,,,,,,,,,
https://live.staticflickr.com/7821/33232653588_89b892ca0f_b.jpg,https://www.flickr.com/photos/100524190@N04/33232653588,41.888252,-87.617714,,,,,,,,,,,,,,,
https://live.staticflickr.com/65535/43234742670_0e244330cf_b.jpg,https://www.flickr.com/photos/76519553@N08/43234742670,42.635116,-73.74974,,,,,,,,,,,,,,,
https://live.staticflickr.com/65535/42880510522_a60c5fa010_b.jpg,https://www.flickr.com/photos/25582125@N04/42880510522,40.742252,-73.987856,,,,,,,,,,,,,,,
https://live.staticflickr.com/979/27460645117_0c6887b022_b.jpg,https://www.flickr.com/photos/127976860@N04/27460645117,25.774642,-80.187192,,,,,,,,,,,,,,,
https://live.staticflickr.com/982/41988568231_6d77de5e09_b.jpg,https://www.flickr.com/photos/127976860@N04/41988568231,25.773769,-80.186998,,,,,,,,,,,,,,,
https://live.staticflickr.com/893/41463945621_7ccf57015c_b.jpg,https://www.flickr.com/photos/127976860@N04/41463945621,25.770745,-80.187964,,,,,,,,,,,,,,,
https://live.staticflickr.com/790/40536956875_c1ce179f26_b.jpg,https://www.flickr.com/photos/49191827@N00/40536956875,34.036684,-118.224241,,,,,,,,,,,,,,,
https://live.staticflickr.com/4756/25935119168_f20c16bcbf_b.jpg,https://www.flickr.com/photos/127976860@N04/25935119168,25.796166,-80.190174,,,,,,,,,,,,,,,
https://live.staticflickr.com/4745/39675682112_f1e3936a4c_b.jpg,https://www.flickr.com/photos/38121399@N05/39675682112,40.721734,-73.992651,,,,,,,,,,,,,,,
https://live.staticflickr.com/4739/25476378828_95096f2da7_b.jpg,https://www.flickr.com/photos/127976860@N04/25476378828,25.767831,-80.19056,,,,,,,,,,,,,,,
https://live.staticflickr.com/65535/39185743441_7c57065a5f_b.jpg,https://www.flickr.com/photos/76519553@N08/39185743441,33.752874,-84.391586,,,,,,,,,,,,,,,
https://live.staticflickr.com/4557/38135211125_5aaef986f7_b.jpg,https://www.flickr.com/photos/127976860@N04/38135211125,25.770739,-80.192888,,,,,,,,,,,,,,,
https://live.staticflickr.com/65535/37222588185_dd7cf6701c_b.jpg,https://www.flickr.com/photos/25582125@N04/37222588185,40.730791,-73.9973,,,,,,,,,,,,,,,
https://live.staticflickr.com/4421/36947094225_1a68fc69ba_b.jpg,https://www.flickr.com/photos/127976860@N04/36947094225,25.790731,-80.133869,,,,,,,,,,,,,,,
https://live.staticflickr.com/65535/36179455866_ab19c35a1c_b.jpg,https://www.flickr.com/photos/25582125@N04/36179455866,40.73098,-73.997734,,,,,,,,,,,,,,,
https://live.staticflickr.com/65535/35622728901_2b2e8209c8_b.jpg,https://www.flickr.com/photos/25582125@N04/35622728901,40.753441,-74.000925,,,,,,,,,,,,,,,
https://live.staticflickr.com/4249/34535135780_1db426559a_b.jpg,https://www.flickr.com/photos/62089664@N07/34535135780,39.96051,-75.157513,,,,,,,,,,,,,,,
https://live.staticflickr.com/65535/33414051306_7bd6b9a18d_b.jpg,https://www.flickr.com/photos/25582125@N04/33414051306,40.731377,-73.99827,,,,,,,,,,,,,,,
https://live.staticflickr.com/65535/33213279241_69d621bc14_b.jpg,https://www.flickr.com/photos/25582125@N04/33213279241,40.729316,-74.006428,,,,,,,,,,,,,,,
https://live.staticflickr.com/3677/33124099295_a201cbaf29_b.jpg,https://www.flickr.com/photos/135625678@N06/33124099295,40.748362,-73.98571,,,,,,,,,,,,,,,
https://live.staticflickr.com/65535/52431874706_4aa5cf187a_b.jpg,https://www.flickr.com/photos/126251698@N03/52431874706,26.71395,-80.055459,,,,,,,,,,,,,,,
https://live.staticflickr.com/65535/52425713809_36ef542940_b.jpg,https://www.flickr.com/photos/59238173@N07/52425713809,49.281587,-123.119552,,,,,,,,,,,,,,,
https://live.staticflickr.com/65535/52422066498_3c25f36316_b.jpg,https://www.flickr.com/photos/126251698@N03/52422066498,26.0104,-80.148278,,,,,,,,,,,,,,,
https://live.staticflickr.com/65535/52419933183_ece36b3b13_b.jpg,https://www.flickr.com/photos/126251698@N03/52419933183,26.643933,-81.871292,,,,,,,,,,,,,,,
https://live.staticflickr.com/65535/52364690048_88c308e174_b.jpg,https://www.flickr.com/photos/126251698@N03/52364690048,25.986294,-80.121042,,,,,,,,,,,,,,,
https://live.staticflickr.com/65535/52348976324_db64a822a8_b.jpg,https://www.flickr.com/photos/155896017@N08/52348976324,43.812288,-91.251337,,,,,,,,,,,,,,,
https://live.staticflickr.com/65535/52344450387_c5c86e372a_b.jpg,https://www.flickr.com/photos/126251698@N03/52344450387,25.986611,-80.120987,,,,,,,,,,,,,,,
https://live.staticflickr.com/65535/52341895141_c896a275e4_b.jpg,https://www.flickr.com/photos/11200205@N02/52341895141,31.43053,-109.894201,,,,,,,,,,,,,,,
https://live.staticflickr.com/65535/52333433088_b3dd9ee9f9_b.jpg,https://www.flickr.com/photos/57756296@N06/52333433088,43.652192,-79.368399,,,,,,,,,,,,,,,
https://live.staticflickr.com/65535/52318794162_1b25a4c8d8_b.jpg,https://www.flickr.com/photos/126251698@N03/52318794162,27.102458,-82.44445,,,,,,,,,,,,,,,
https://live.staticflickr.com/65535/52293026046_0a3a866dfc_b.jpg,https://www.flickr.com/photos/60527064@N00/52293026046,49.275623,-123.111602,,,,,,,,,,,,,,,
https://live.staticflickr.com/65535/52286920025_e0cda153ac_b.jpg,https://www.flickr.com/photos/60527064@N00/52286920025,49.28827,-123.119155,,,,,,,,,,,,,,,
https://live.staticflickr.com/65535/52240289825_6bf7bc4c4d_b.jpg,https://www.flickr.com/photos/126251698@N03/52240289825,25.986305,-80.121887,,,,,,,,,,,,,,,
https://live.staticflickr.com/65535/52226139234_3fcab5188f_b.jpg,https://www.flickr.com/photos/126251698@N03/52226139234,26.71185,-80.052864,,,,,,,,,,,,,,,
https://live.staticflickr.com/65535/52213505195_a14f7ef113_b.jpg,https://www.flickr.com/photos/126251698@N03/52213505195,26.718222,-80.047509,,,,,,,,,,,,,,,
https://live.staticflickr.com/65535/52183033822_577ffa5604_b.jpg,https://www.flickr.com/photos/126251698@N03/52183033822,26.015955,-80.115412,,,,,,,,,,,,,,,
